"decimalLongitude","decimalLatitude","rep3"
-87.347233,21.270863,251
-87.726415,20.489981,256
-89.592586,20.96737,258
-89.553003,21.047581,257
-86.902237,20.845346,257
-89.769967,20.361453,263
-89.762306,20.368581,263
-89.397387,18.51033,246
-88.135934,20.892294,253
-88.197647,20.691746,253
-86.988025,20.272379,261
-89.657403,20.464094,261
-86.942397,20.49696,260
-86.830179,21.116618,256
-86.758114,21.134992,256
-88.804395,19.930132,260
-87.560628,21.310637,251
-89.462859,18.394565,246
-86.913662,20.863865,257
-89.651538,21.278458,255
-89.652658,21.031626,257
-90.385436,20.853928,264
-87.175169,20.609077,257
-86.847851,21.204634,255
-88.559733,18.005695,252
-86.824151,21.20132,255
-89.327828,21.344102,256
-89.353545,21.283377,256
-86.991125,20.446886,261
-87.199008,21.210288,253
-89.692589,20.907057,259
-89.618747,20.868267,259
-86.822145,21.200522,255
-87.358766,20.314193,259
-87.006143,20.31621,261
-88.56855,20.683313,258
-86.813709,21.186424,255
-86.820778,21.143981,256
-89.538417,18.222212,247
-86.84644,20.500165,261
-86.814026,21.262472,255
-89.770044,20.359767,263
-89.351436,21.253147,256
-89.586736,20.944326,258
-89.616185,20.865354,259
-86.856998,20.405521,261
-87.113128,20.5822,259
-88.296146,18.500189,259
-86.835337,21.156168,255
-90.684546,19.626188,260
-86.847062,21.109297,255
-86.830867,20.967357,257
-88.15052,20.600008,254
-89.618248,21.097228,256
-89.767522,20.360249,263
-88.568309,20.679144,258
-88.809845,19.897132,260
-89.020028,20.0165,259
-87.429603,20.214195,258
-87.428995,20.214607,258
-88.809845,19.897132,260
-87.18175,20.61269,257
-87.104217,20.653506,258
-89.368694,18.621398,246
-87.134639,20.588892,258
-89.320221,21.277401,256
-87.087892,20.870096,256
-89.276798,18.836639,251
-87.119492,20.569058,259
-86.979262,20.280812,261
-87.430053,20.213956,258
-86.822761,21.198678,255
-87.671608,21.514984,252
-87.114211,20.582542,259
-86.842034,21.158605,255
-86.8777,20.848388,257
-89.612517,20.990029,258
-87.073885,20.629559,258
-87.44728,20.206678,259
-88.385735,18.69078,258
-88.122752,20.738278,253
-87.481712,20.007703,260
-89.299598,21.115467,257
-86.856278,21.102583,255
-89.412113,21.299276,256
-88.15323,20.598687,254
-88.809845,19.897132,260
-88.724921,19.759171,260
-86.845266,20.498439,260
-89.638107,21.037103,257
-87.731647,20.491004,256
-87.336838,20.362467,258
-86.794413,21.495356,254
-86.876361,20.849497,257
-88.142558,18.354812,260
-89.629873,20.968145,258
-89.544068,21.059916,257
-87.342992,20.377101,258
-90.687636,19.639204,260
-86.778623,21.071255,256
-88.597015,20.059618,259
-87.428904,20.214058,258
-88.296146,18.500189,259
-87.349604,20.338899,258
-87.7381,20.48805,256
-88.806143,19.929718,260
-87.150978,20.625637,258
-89.024704,20.00033,259
-87.792096,18.397737,264
-86.814443,21.14565,256
-87.675096,21.121998,251
-89.780426,21.131353,256
-87.025346,20.686213,258
-88.570396,20.679284,258
-87.429485,20.215165,258
-88.387201,18.693465,258
-89.583119,20.992073,257
-87.428658,20.214828,258
-88.570471,20.679455,258
-87.707428,21.234641,252
-88.567118,20.682568,258
-87.382133,20.29993,258
-87.191645,21.210232,253
-88.448169,20.590982,257
-88.896046,21.383953,258
-89.56691,21.093792,256
-88.567869,20.683251,258
-87.488145,20.274662,258
-89.577898,20.947361,258
-88.809845,19.897132,260
-87.726574,20.490119,256
-86.816711,21.145032,256
-89.659359,21.070445,257
-88.479138,19.181739,258
-86.81806,21.145012,256
-90.369817,19.894687,266
-90.370401,20.5342,267
-89.200836,18.838728,253
-89.586002,21.063885,257
-88.809845,19.897132,260
-87.433282,20.215822,258
-89.662534,21.083443,256
-89.56063,21.084895,256
-89.707448,21.015629,257
-89.637408,21.283462,255
-88.820454,20.552302,260
-86.945323,20.775589,258
-88.205585,20.723135,253
-89.64651,20.248145,260
-89.629873,20.968145,258
-89.589225,21.257769,255
-87.256897,20.491136,258
-89.644172,21.276548,255
-88.797783,20.56612,260
-87.429046,20.214513,258
-86.875534,20.847809,257
-86.81743,21.1432,256
-88.884629,18.467098,253
-87.212236,20.540906,258
-87.477436,19.807004,260
-89.564148,21.05335,257
-87.086533,20.650534,258
-89.487355,21.139988,256
-88.809845,19.897132,260
-89.60593,20.175635,260
-87.035218,20.66746,258
-88.282736,18.53668,260
-88.648669,19.929897,259
-86.974665,20.476485,261
-87.140244,20.620838,258
-89.591141,21.091958,256
-89.572048,21.253131,255
-87.227827,21.540459,252
-86.83703,21.143787,255
-89.446647,18.521872,246
-89.62279,21.076694,257
-87.30396,20.409507,259
-87.234683,20.494432,259
-87.681496,21.518337,252
-89.768724,20.360657,263
-89.844664,21.249815,256
-89.603993,20.971604,258
-89.335968,20.963628,258
-86.818085,21.14929,256
-87.029452,20.669019,258
-86.873864,20.853006,258
-88.241923,18.874011,258
-87.655785,21.184881,252
-90.496817,19.865149,264
-87.734388,20.495928,256
-87.721662,20.483243,256
-89.658411,21.076206,257
-88.135934,20.892294,253
-87.541575,20.0598,260
-88.136749,20.892342,253
-86.844941,20.882672,257
-87.228172,20.514427,258
-87.563664,20.339244,257
-86.817679,21.146722,256
-88.567584,20.679781,258
-87.430428,20.215212,258
-87.835833,18.271389,264
-89.225931,18.799809,251
-86.814026,21.262472,255
-88.172278,19.145684,259
-87.227517,20.500482,258
-87.037439,20.661003,259
-89.331826,19.109571,254
-89.297852,20.746454,260
-89.615837,21.055355,257
-87.379268,21.523317,252
-86.988328,20.272946,261
-86.815086,21.185198,255
-87.429101,20.215005,258
-88.154139,20.598218,254
-86.838566,20.993669,256
-89.577359,20.914975,258
-88.195754,21.182334,254
-86.824164,21.15535,256
-87.429825,20.216397,258
-88.819243,19.716259,260
-89.595619,21.091627,256
-87.080269,20.617588,259
-89.597018,21.280745,255
-87.022727,20.37926,260
-88.691082,19.978834,259
-86.946366,20.773504,258
-88.889228,18.460762,253
-88.234306,18.60797,260
-86.850463,20.901638,257
-88.585254,20.69628,259
-86.833148,20.983251,257
-89.446285,18.519922,246
-87.080467,20.640847,258
-87.083119,20.635591,258
-89.435045,20.719359,260
-89.661286,20.354718,260
-89.461287,20.978209,258
-87.46535,20.211419,258
-86.953827,20.763936,258
-89.603132,21.068827,257
-86.97911,20.280613,261
-88.287243,19.168258,257
-86.944624,20.50717,260
-89.793784,18.52078,252
-86.824789,21.201255,255
-90.707499,19.471825,259
-88.124894,18.335349,261
-90.375429,20.908989,263
-89.64932,21.237394,255
-88.387116,18.686854,258
-89.446638,18.521812,246
-87.920833,19.641667,259
-87.074818,20.704954,258
-88.388611,18.497821,256
-88.267561,20.661319,254
-89.426842,21.311447,256
-89.250782,21.26415,256
-86.798208,20.499694,261
-87.451563,20.167577,259
-86.987826,20.273283,261
-87.332192,20.366075,259
-87.726037,20.491193,256
-89.976423,21.180269,258
-88.569227,20.676338,258
-89.626738,20.631542,261
-89.65232,20.178174,260
-88.56814,20.682317,258
-89.595862,21.111009,256
-89.361463,21.183371,256
-86.720285,21.216215,255
-86.915646,20.863212,257
-87.287287,20.438322,259
-87.558829,19.899729,260
-86.900779,20.86455,257
-87.141769,20.621519,258
-90.366526,20.873704,264
-86.820117,21.151583,256
-87.109458,20.601641,258
-89.578715,20.947209,258
-87.432994,20.214143,258
-86.945264,20.511497,260
-89.653541,21.023011,257
-86.874327,20.854285,258
-87.073721,20.705225,258
-89.563533,21.183691,255
-89.601175,21.09904,256
-88.31932,18.507053,259
-86.836821,21.143541,255
-89.598251,21.09099,256
-89.247682,18.696346,248
-87.045079,20.672531,258
-87.358855,20.3201,259
-88.724568,19.759047,260
-86.851018,21.143924,255
-87.381745,20.278862,259
-87.435164,20.216677,258
-86.814026,21.262472,255
-89.594142,21.119418,256
-86.805954,21.201542,255
-87.47725,20.014486,260
-86.945099,20.507692,260
-87.253191,20.493291,258
-89.46038,20.629262,260
-86.808481,21.252633,255
-88.57,20.683055,258
-87.134775,20.61675,258
-86.794881,21.011923,257
-87.073289,20.685612,258
-89.320681,21.225888,256
-89.074144,21.103396,259
-86.845189,20.498348,260
-87.043848,20.675763,258
-87.692833,18.732763,263
-88.064256,20.408189,256
-87.013114,20.70087,258
-86.816196,21.14547,256
-86.817504,21.174025,255
-86.926755,20.859755,257
-89.61751,18.258749,245
-86.846879,21.082386,256
-88.806111,19.929764,260
-89.805723,18.237094,249
-89.456567,21.095406,257
-89.593658,21.091372,256
-89.446312,18.520503,246
-89.032579,19.999394,258
-86.961388,20.755556,258
-86.967306,20.741701,258
-90.047582,21.163138,259
-86.80718,21.162322,256
-87.235425,20.496305,259
-89.5473,21.055552,257
-88.712831,19.751699,260
-87.282212,20.447225,259
-89.554768,18.269492,245
-87.667011,20.88037,252
-87.500033,20.200422,259
-87.022763,20.673985,258
-86.861391,21.208949,255
-87.546466,20.057797,259
-87.736758,20.493353,256
-89.509253,18.03246,249
-90.048607,21.164024,259
-89.406259,18.510624,246
-88.181682,19.035702,258
-87.381834,20.292603,258
-86.960511,20.762938,258
-87.25291,20.485222,258
-87.735243,20.492401,256
-86.9823,20.278823,261
-90.440417,20.004694,266
-90.455222,20.111,267
-90.499944,20.500806,267
-90.435944,20.004861,266
-90.419806,20.571444,267
-90.435917,20.004833,266
-90.437278,20.546167,267
-90.436611,20.004944,266
-90.4955,20.34175,268
-90.455222,20.111,267
-90.45525,20.111806,267
-90.444528,20.547472,267
-90.437417,20.546194,267
-90.457722,20.111833,267
-90.455917,20.111861,267
-90.437194,20.004889,266
-90.443667,20.547333,267
-90.435917,20.004833,266
-90.499861,20.500611,267
-90.443667,20.547333,267
-90.329722,20.527278,268
-90.455361,20.111917,267
-90.435917,20.004833,266
-90.450611,20.002722,266
-90.495028,20.341556,268
-90.499861,20.500611,267
-90.444056,20.004833,266
-90.437194,20.004889,266
-90.495778,20.341722,268
-90.455194,20.111806,267
-90.437194,20.004889,266
-90.49575,20.341611,268
-90.45525,20.111806,267
-90.455222,20.111806,267
-90.439889,20.546694,267
-90.499861,20.500611,267
-90.443,20.547194,267
-90.45525,20.111806,267
-90.455222,20.111806,267
-90.420278,20.571444,267
-90.417583,20.570944,267
-90.436167,20.004917,266
-90.437417,20.546194,267
-90.437194,20.004889,266
-90.495778,20.341722,268
-90.495778,20.341722,268
-90.498556,20.499917,267
-90.457722,20.111833,267
-90.417667,20.571083,267
-90.435917,20.004833,266
-90.4405,20.546806,267
-90.499861,20.500611,267
-90.456778,20.1115,267
-90.495972,20.341639,268
-90.442861,20.004917,266
-90.45525,20.111806,267
-90.435917,20.004833,266
-90.443333,20.547278,267
-90.495778,20.340611,268
-90.445139,20.547583,267
-90.496083,20.340778,268
-90.428278,20.560222,267
-90.444917,20.547583,267
-90.439889,20.546472,267
-90.457111,20.111694,267
-90.45525,20.111806,267
-90.456194,20.111861,267
-90.417667,20.571083,267
-90.417667,20.571083,267
-90.419806,20.571444,267
-90.45525,20.111806,267
-90.499861,20.500611,267
-90.447278,20.547778,267
-90.495278,20.340917,268
-90.455417,20.109917,267
-90.499861,20.500611,267
-90.435944,20.004861,266
-90.499861,20.500611,267
-90.43675,20.005028,266
-90.496,20.341667,268
-88.4,18.2167,252
-89.03,18.42,251
-88.55,18.06,251
-88.5698544003965,20.6805883895921,258
-88.5698544003965,20.6805883895921,258
-88.5167,18.0167,251
-89.625381,21.031322,257
-87.020514,20.3822,260
-86.986625,20.453372,261
-88.318891,18.506773,259
-89.559075,20.323312,258
-86.789326,21.471591,254
-86.837191,21.144699,255
-86.901863,20.845088,257
-87.020923,20.375933,260
-89.717286,20.64844,262
-86.804283,21.244275,255
-88.809845,19.897132,260
-87.092218,20.607579,258
-87.0188,20.37605,260
-87.140985,20.597169,258
-87.316405,20.417818,258
-87.705935,21.206034,252
-86.747483,21.261045,255
-86.942771,20.764204,258
-86.947667,20.772725,258
-89.894857,18.535362,255
-87.0684,20.658938,258
-89.3541,21.313508,256
-87.730333,20.452326,256
-89.505229,18.517442,246
-88.235321,18.788017,259
-89.629286,20.893664,259
-87.086289,20.655345,258
-89.646377,21.089498,256
-89.556722,20.885868,258
-87.46535,20.211419,258
-87.428889,20.216389,258
-89.586952,20.982881,258
-86.846675,21.204621,255
-89.614649,20.864277,259
-89.278778,21.065676,258
-87.141713,20.621563,258
-87.021221,20.68251,258
-89.499532,21.079305,257
-87.021043,20.370232,261
-89.578541,20.947661,258
-89.629873,20.968145,258
-87.157023,20.547482,259
-89.618327,21.105639,256
-87.429414,20.214331,258
-87.316353,20.418189,258
-86.839009,21.139773,255
-87.219653,20.503689,258
-88.156097,21.123081,254
-89.95305,21.10787,258
-88.057769,21.576913,254
-86.779534,21.03321,257
-86.823803,21.009882,257
-86.816945,21.14564,256
-87.021332,20.375963,260
-86.830627,20.968495,257
-87.576828,20.712189,253
-87.235027,20.500439,258
-86.812377,21.151205,256
-87.634361,20.647302,254
-87.734845,20.490218,256
-86.808286,20.454764,261
-88.458863,18.572835,254
-86.825779,21.135652,256
-87.29834,20.46538,258
-87.428092,20.216167,258
-87.429763,20.216608,258
-87.087888,20.673468,258
-87.435207,20.212589,258
-88.081594,20.428579,255
-88.241923,18.874011,258
-87.719379,21.218901,252
-89.58922,20.984592,258
-89.400985,20.977345,258
-87.509766,20.893158,252
-89.632567,20.637403,261
-87.390974,21.508956,252
-86.779041,21.070883,256
-86.851528,21.161908,255
-89.603326,20.970783,258
-88.550402,20.70326,258
-86.901502,20.862601,257
-87.391672,20.338008,258
-88.057682,20.831708,253
-87.594561,21.182818,251
-89.620463,21.09526,256
-89.843928,21.248515,256
-89.629873,20.968145,258
-89.915829,20.957603,260
-87.312538,20.395653,259
-87.0943,20.60127,258
-89.870154,20.699468,263
-88.131637,18.347303,260
-87.30314,20.447509,258
-88.49014,18.765097,256
-86.913802,20.864583,257
-90.534909,19.830125,263
-87.250036,20.481943,258
-87.429113,20.216247,258
-87.430702,20.213493,258
-87.481883,20.00779,260
-87.943284,18.001592,266
-88.567783,20.684285,258
-87.439089,20.210316,258
-87.40677,20.324387,258
-89.64521,21.274825,255
-87.619428,20.662122,255
-89.563161,20.907964,258
-87.433662,20.213556,258
-86.823753,21.201715,255
-90.310522,19.001825,260
-87.235232,20.512427,258
-89.629872,20.968147,258
-87.435198,20.212604,258
-89.625061,20.972944,258
-86.956137,20.50204,260
-87.389791,21.503676,252
-89.717286,20.64844,262
-87.380296,20.28195,259
-87.38693,21.517318,252
-89.619247,20.867004,259
-89.689765,20.982491,258
-86.793328,21.150672,256
-89.788932,21.138764,256
-86.948894,20.768091,258
-88.305554,20.642332,255
-89.829131,18.528417,252
-90.647208,18.813217,260
-86.833503,20.435647,261
-87.87905,21.401468,253
-87.113128,20.5822,259
-88.811412,20.571786,260
-87.956633,21.457256,253
-89.768383,20.359906,263
-86.910969,21.052722,255
-87.481721,20.007401,260
-86.88279,20.841073,257
-88.809845,19.897132,260
-86.97902,20.280262,261
-87.44724,20.203042,259
-87.337543,20.362276,258
-88.186233,21.570564,255
-86.900999,20.864287,257
-87.405032,20.310825,258
-89.677922,21.118505,256
-87.463841,20.246578,258
-88.135366,20.892294,253
-88.132065,20.637653,253
-86.817618,21.147997,256
-88.550258,20.661233,258
-88.663276,20.541196,259
-89.024803,21.023245,260
-86.78853,21.145625,256
-87.286756,20.44207,259
-87.089894,20.613375,258
-87.21097,20.542444,257
-86.809229,21.253815,255
-87.456616,20.210414,258
-88.145508,21.593756,254
-86.910658,20.549067,261
-89.592586,20.96764,258
-86.874789,20.382872,261
-88.362397,18.722564,258
-86.762222,21.106825,256
-88.191775,20.702838,253
-86.930277,20.855625,257
-86.873205,21.105736,255
-87.69445,20.55943,255
-89.85898,18.315337,252
-89.334841,19.811969,258
-86.773726,21.081147,256
-87.073885,20.629559,258
-89.623133,21.076054,257
-86.835752,21.142441,255
-87.880167,19.66482,259
-89.553408,21.023108,257
-87.430194,20.215045,258
-88.56958,20.682695,258
-87.099087,20.627548,258
-88.844384,21.347016,258
-86.769281,21.139218,256
-87.943284,18.001592,266
-89.353809,21.313412,256
-87.120854,20.591437,258
-89.629128,20.933605,258
-87.009733,20.868976,256
-89.624662,21.267121,255
-89.575861,20.795887,259
-87.704547,18.73125,263
-88.167365,21.197001,254
-87.221427,20.501471,258
-89.459226,18.388126,246
-86.753892,21.123436,256
-88.675575,18.841245,254
-87.353991,20.342588,258
-89.652405,21.083578,256
-86.779636,21.070847,256
-86.945069,21.112,255
-90.755729,19.305372,258
-87.262932,20.476521,258
-87.342387,20.369846,258
-87.379797,20.30166,258
-86.956245,20.766562,258
-89.549904,18.617291,246
-89.689391,20.983586,258
-87.692833,18.732763,263
-89.658223,20.898016,259
-86.988577,20.273012,261
-87.02802,20.669453,258
-90.181767,20.140264,269
-89.627393,20.969351,258
-90.667645,19.723026,262
-86.967705,20.488333,261
-89.629872,20.968147,258
-87.430949,20.213665,258
-86.803532,21.166567,256
-86.983917,20.463457,261
-89.19618,20.738841,261
-86.922343,20.422984,261
-89.538417,18.222212,247
-87.159408,21.175728,253
-87.429167,20.215945,258
-90.050468,20.370856,270
-88.015111,20.966912,253
-88.163213,21.607036,254
-89.426749,21.313221,256
-87.259101,20.493419,258
-89.624672,21.018272,257
-86.875534,20.847808,257
-86.898953,20.849544,257
-87.134775,20.61675,258
-88.127786,21.610334,254
-89.65357,21.285067,255
-89.483229,18.400626,246
-86.960295,20.480914,261
-87.649089,20.161528,258
-86.841398,21.157656,255
